Categories,close,%Change,EMA50,lagged EMA50,RSI,RSI-based MA,RSI-RSIMA,ATR,ADX,MACD,RP,RHODL,RR,MVRV-Z,SupplyP,MinerFeeRev%,Thermocap,AA,AVGFees,Puell,INVCAP,ASOPR,AccuTrend,NUPL,BTCINFLATION,Liveliness,NVT,CVDD,SP500,NASDAQ,POSNEG
4,7360,1.42%,6913.625,6895.406,64.14685,55.64383,8.503017,274.1632,24.55426,136.2367,5105.821,2295.859,0.004049,0.832167,11776792,1.51E-02,8.94E+09,629613,0.000104,0.704155,7.91E+10,1.008196,0.207048,0.306459,0.033887,0.597467,25.36146,2641.661,2896.72,8091.246,1
4,6235.01,0.76%,6818.798,6842.626,37.45218,52.55782,-15.1056,309.2371,23.82268,-82.1289,5086.631,2162.93,0.003465,0.450242,9248525,8.94E-03,9.00E+09,506822,9.73E-05,0.785486,7.88E+10,0.980022,0.031384,0.192331,0.044029,0.596771,40.04756,2644.679,#N/A,#N/A,1
4,6300,1.04%,6798.453,6818.798,39.39971,51.40113,-12.0014,298.123,24.22459,-104.517,5083.646,2138.191,0.003456,0.458861,9392584,1.17E-02,9.02E+09,614032,8.97E-05,0.649853,7.87E+10,0.977614,0.085443,0.197141,0.036327,0.596643,29.37908,2646.155,2877.13,7924.16,1
4,6326,0.69%,6760.486,6778.22,40.47271,48.75392,-8.28122,281.9014,25.19649,-131.301,5075.022,2023.007,0.003434,0.472246,9642896,1.13E-02,9.04E+09,599341,0.000103,0.805871,7.86E+10,0.974275,0.180431,0.201661,0.045395,0.596538,28.43853,2648.92,2888.92,7954.23,1
4,6485.99,2.53%,6749.722,6760.486,45.52085,47.98457,-2.46372,276.5056,24.57301,-124.125,5070.016,2310.151,0.003509,0.536248,10495098,1.09E-02,9.05E+09,607968,8.67E-05,0.726865,7.85E+10,0.971935,0.23464,0.22229,0.03988,0.596557,22.68764,2655.853,2904.18,8013.711,1
4,6518.68,0.63%,6730.425,6739.068,46.64223,46.11573,0.5265,258.5959,22.95696,-108.123,5069.152,2187.14,0.003531,0.541435,10560060,8.89E-03,9.07E+09,558326,7.44E-05,0.693754,7.85E+10,0.99331,0.089019,0.225174,0.037677,0.596641,40.09722,2656.11,#N/A,#N/A,1
4,6335.7,1.36%,6688.457,6702.855,42.4548,41.72834,0.726466,251.7614,23.42102,-116.144,5064.784,1904.786,0.003395,0.481366,9655656,1.06E-02,9.11E+09,638226,7.79E-05,0.679761,7.84E+10,0.985109,0.192187,0.205133,0.038214,0.596176,28.9706,2656.975,2904.31,7956.105,1
4,6386.94,0.81%,6676.632,6688.457,44.29188,41.65846,2.633418,262.6806,22.89208,-112.389,5063.286,1806.66,0.003408,0.491269,9870659,8.69E-03,9.12E+09,631534,6.81E-05,0.750684,7.84E+10,0.986484,0.205028,0.208818,0.042054,0.595997,28.85649,2657.409,2907.95,7950.039,1
4,6493.11,1.66%,6669.436,6676.632,47.99637,42.12288,5.87349,257.7034,22.28583,-99.6966,5061.416,1496.554,0.003436,0.539235,10599857,9.40E-03,9.13E+09,628575,7.20E-05,0.748441,7.83E+10,0.984628,0.164457,0.223439,0.041499,0.595874,27.48786,2658.364,2930.75,8028.23,1
4,6750,3.96%,6672.595,6669.436,55.67659,43.26771,12.40889,259.6246,20.9957,-68.1237,5054.954,1729.672,0.003552,0.618177,11167144,1.40E-02,9.14E+09,715374,9.39E-05,0.726753,7.82E+10,0.964117,0.170406,0.249819,0.038749,0.595745,21.63728,2660.5,2929.67,7986.957,1
4,6455.66,0.29%,6653.94,6662.033,46.0228,47.33464,-1.31184,234.6823,17.6327,-36.4991,5046.775,1851.411,0.003414,0.531463,10339859,1.15E-02,9.21E+09,628106,8.26E-05,0.677569,7.81E+10,0.994279,0.082074,0.223187,0.037358,0.595178,29.16382,2664.27,2905.97,7990.367,1
4,6680.01,3.48%,6654.962,6653.94,53.53889,47.90735,5.631541,239.69,16.45028,-21.4993,5046.476,1831.299,0.003432,0.603877,11031940,1.31E-02,9.22E+09,633984,9.52E-05,0.703168,7.80E+10,0.996879,0.032297,0.244705,0.038449,0.595036,28.01612,2664.725,2914,8041.969,1
4,6605,0.36%,6648.951,6650.745,50.97525,48.94904,2.026211,227.4983,13.61517,-7.42615,5046.055,1850.251,0.003438,0.579743,10877867,7.52E-03,9.26E+09,532057,7.42E-05,0.80718,7.80E+10,0.995296,0,0.23861,0.043928,0.594731,39.88754,2668.661,#N/A,#N/A,1
4,6547.45,1.26%,6629.983,6633.352,49.2665,50.20155,-0.93505,204.97,11.69294,-16.8906,5037.608,1949.545,0.003391,0.565042,10674564,9.88E-03,9.31E+09,642385,7.70E-05,0.738212,7.79E+10,0.991833,0.164007,0.233886,0.040337,0.594341,29.22259,2673.045,2901.61,7879.512,1
4,6593.94,0.71%,6628.57,6629.983,51.22974,49.88392,1.345825,199.645,10.95175,-11.7639,5036.933,1773.104,0.003382,0.582136,11085613,1.30E-02,9.32E+09,688104,8.72E-05,0.639339,7.79E+10,0.99326,0.116952,0.239439,0.034863,0.594202,32.40561,2673.255,2885.57,7788.445,1
4,6570,0.27%,6623.404,6625.584,50.20615,49.27483,0.931323,182.6729,9.74671,-8.74081,5036.281,1719.367,0.003368,0.585749,10972597,7.31E-03,9.34E+09,598247,5.95E-05,0.698255,7.78E+10,0.991932,0.001792,0.237212,0.038134,0.593919,51.63274,2673.656,#N/A,#N/A,1
4,6608.07,0.58%,6622.803,6623.404,52.00799,49.42556,2.582424,179.3077,9.506343,-3.89339,5036.82,1699.3,0.003379,0.59262,11160161,9.86E-03,9.35E+09,646069,6.78E-05,0.667528,7.78E+10,1.002998,0.054621,0.24282,0.036217,0.593778,33.02183,2674.934,2884.43,7735.949,1
4,6188.01,0.54%,6583.399,6599.537,35.78722,47.43547,-11.6483,187.1264,12.38485,-58.9213,5012.661,1751.33,0.003177,0.461967,9045906,1.11E-02,9.39E+09,693357,7.59E-05,0.619291,7.74E+10,0.987406,0.184961,0.200955,0.035384,0.593632,24.62086,2681.307,2767.13,7496.895,1
4,6196,0.13%,6568.207,6583.399,36.23338,46.44347,-10.2101,176.1888,13.91364,-74.8712,5011.209,1716.669,0.003165,0.468187,9187052,7.48E-03,9.41E+09,573900,6.48E-05,0.660299,7.74E+10,0.984797,0.027578,0.202772,0.037837,0.59353,40.484,2681.694,#N/A,#N/A,1
4,6440.42,4.16%,6548.7,6553.12,48.90126,45.30018,3.60108,208.0644,14.78005,-75.9233,5011.755,1927.607,0.003287,0.58246,10910008,1.13E-02,9.43E+09,699161,8.66E-05,0.792399,7.74E+10,1.007697,0.130511,0.240242,0.043585,0.593361,18.45425,2685.048,2750.79,7430.742,1
4,6457.11,0.26%,6545.109,6548.7,49.61988,45.49242,4.127454,201.6391,14.85066,-64.6469,5008.879,1949.241,0.0033,0.580626,10916150,1.13E-02,9.44E+09,678710,7.49E-05,0.664209,7.73E+10,0.980304,0.248306,0.240627,0.036188,0.593415,26.15056,2687.384,2809.92,7645.488,1
4,6414,0.49%,6524.896,6529.423,47.97509,45.0987,2.876389,168.3473,14.15909,-45.5469,4981.703,2013.991,0.003208,0.551466,10207366,7.95E-03,9.49E+09,593948,6.29E-05,0.690726,7.69E+10,0.812998,0.192418,0.232301,0.038357,0.593407,35.89013,2696.043,#N/A,#N/A,1
4,6415.88,0.03%,6520.621,6524.896,48.08265,44.94702,3.135631,159.7011,14.16243,-41.0657,4981.537,1977.173,0.003223,0.548782,10074443,7.17E-03,9.50E+09,554343,5.90E-05,0.671721,7.69E+10,0.995203,0.09237,0.231516,0.036988,0.593336,48.90931,2696.224,#N/A,#N/A,1
4,6415.98,0.33%,6507.7,6511.444,48.32002,44.38157,3.938448,139.7716,13.69298,-32.0442,4977.339,1744.499,0.00319,0.554682,10349438,1.19E-02,9.53E+09,637730,6.67E-05,0.548169,7.68E+10,0.993149,0.333855,0.23371,0.030178,0.593003,22.52449,2698.846,2656.1,7108.402,1
4,6404.87,0.15%,6499.443,6503.303,47.68935,46.15862,1.530731,128.216,13.72837,-28.0878,4970.684,1720.028,0.003164,0.54924,10082225,9.92E-03,9.55E+09,691989,7.09E-05,0.691286,7.67E+10,0.971153,0.359441,0.232243,0.038333,0.592869,28.49892,2701.519,2658.69,7167.211,1
4,6409.12,0.07%,6495.901,6499.443,48.03401,47.00152,1.032492,121.3263,13.83782,-25.589,4970.297,1563.219,0.003161,0.549129,10258170,7.65E-03,9.56E+09,580044,5.61E-05,0.65797,7.66E+10,0.994245,0.288407,0.233183,0.036419,0.592737,44.2609,2701.462,#N/A,#N/A,1
4,6267.63,0.03%,6474.947,6483.408,38.37951,46.27768,-7.89817,116.287,12.97707,-39.8377,4966.25,1467.26,0.00307,0.501783,9301406,9.66E-03,9.60E+09,697593,6.63E-05,0.727685,7.66E+10,0.985815,0.421123,0.215913,0.041324,0.592254,30.79745,2702.22,2682.63,7161.648,1
4,6304.18,0.58%,6468.25,6474.947,41.89482,45.7685,-3.87368,118.8072,12.09518,-41.7726,4963.502,1522.017,0.00306,0.493967,9149853,8.11E-03,9.61E+09,707280,5.78E-05,0.768977,7.65E+10,0.98264,0.476289,0.214496,0.043786,0.592124,29.99724,2703.731,2711.74,7305.898,1
4,6344,0.63%,6463.377,6468.25,45.53996,45.67707,-0.1371,115.0753,11.33733,-39.636,4960.69,1451.678,0.003078,0.51847,9639099,8.99E-03,9.62E+09,692491,6.20E-05,0.732672,7.65E+10,0.980284,0.45991,0.222223,0.041315,0.59201,30.43918,2704.614,2740.37,7434.059,1
4,6349.8,0.09%,6458.923,6463.377,46.07065,45.66282,0.407825,110.0577,10.81008,-37.0477,4960.014,1401.443,0.003064,0.51939,9860549,1.01E-02,9.64E+09,769107,6.26E-05,0.679045,7.65E+10,0.995001,0.484214,0.22347,0.038304,0.591923,26.11509,2706.024,2723.06,7356.996,1
4,6423.28,1.44%,6452.742,6453.944,52.77106,45.75878,7.012279,108.0548,10.52698,-27.5209,4958.766,1399.375,0.003043,0.49474,9760691,8.28E-03,9.66E+09,619053,5.68E-05,0.582373,7.64E+10,0.990908,0.368784,0.22225,0.032853,0.591611,43.7763,2706.267,#N/A,#N/A,1
4,6448.5,0.69%,6450.739,6450.83,54.70591,46.56404,8.141869,102.0957,11.31891,-14.026,4957.875,1400.139,0.003069,0.54572,10450370,1.18E-02,9.68E+09,694045,6.72E-05,0.614495,7.64E+10,0.994886,0.691389,0.233322,0.034205,0.591378,29.31662,2707.572,2755.45,7375.965,1
4,6503.12,0.85%,6452.793,6450.739,58.76256,47.30994,11.45262,101.3389,12.46012,-3.19438,4958.845,1300.327,0.003108,0.569312,11009662,1.24E-02,9.69E+09,705096,6.93E-05,0.633843,7.64E+10,1.005297,0.737993,0.240133,0.034745,0.591315,29.88898,2708.792,2813.89,7570.754,1
4,6347.42,0.20%,6442.533,6446.415,46.02786,47.20102,-1.17316,99.38741,11.55333,-10.3079,4958.399,1217.903,0.003031,0.522288,9883605,1.01E-02,9.72E+09,595431,6.60E-05,0.627704,7.64E+10,0.996799,0.479031,0.226783,0.035007,0.591077,44.41872,2710.881,#N/A,#N/A,1
4,6357.6,0.16%,6439.203,6442.533,46.92225,47.15283,-0.23057,98.63474,11.03246,-11.6237,4958.209,1166.022,0.003016,0.523312,9917295,7.69E-03,9.73E+09,590374,5.73E-05,0.697059,7.64E+10,0.996132,0.296661,0.22641,0.039088,0.590913,47.19424,2710.938,#N/A,#N/A,1
4,5560,1.01%,6268.968,6297.905,21.44825,37.83164,-16.3834,175.9429,26.23128,-215.45,4899.103,1459.772,0.002607,0.262791,9037800,1.16E-02,9.80E+09,549202,7.53E-05,0.515812,7.54E+10,0.985178,0.77067,0.128662,0.032809,0.591532,48.89554,2729.153,#N/A,#N/A,1
4,4545.11,4.50%,6073.449,6135.831,17.87658,28.86703,-10.9904,280.0765,36.03121,-428.557,4834.631,1374.313,0.002094,-0.07994,8701719,3.67E-02,9.82E+09,628170,0.000196,0.357134,7.42E+10,0.927616,1,-0.05021,0.027934,0.591829,22.79435,2735.341,2649.93,6972.25,1
4,4283.8,0.43%,5935.142,6002.544,16.38725,24.35903,-7.97178,284.7523,41.86917,-520.639,4816.272,1108.066,0.001992,-0.17132,8275174,2.31E-02,9.84E+09,639956,0.000134,0.406509,7.39E+10,0.925449,0.967427,-0.10767,0.033336,0.591769,25.91182,2736.797,2632.56,6938.984,1
4,3936.69,4.28%,5775.382,5850.43,18.74944,19.98739,-1.23796,340.6502,47.59484,-613.941,4792.677,1102.347,0.001764,-0.28273,7992207,1.98E-02,9.85E+09,569046,0.000134,0.369225,7.35E+10,0.869295,0.9445,-0.19532,0.033872,0.591751,29.08069,2738.78,#N/A,#N/A,1
